kepoi_name,koi_disposition,koi_period,koi_duration,koi_depth,koi_prad,koi_steff,koi_slogg,koi_srad,koi_kepmag,koi_depth_missing,koi_prad_missing,koi_srad_missing,koi_steff_missing,koi_slogg_missing
K06290.01,FALSE POSITIVE,1.429439352,2.424,3367.1,54.36,6491.0,4.223,1.371,12.335,0,0,0,0,0
K06291.01,CANDIDATE,8.8324193,2.252,74.1,0.98,6060.0,4.29,1.133,13.303,0,0,0,0,0
K06292.01,FALSE POSITIVE,2.821328194,5.02692,64776.0,40.0,6701.0,4.121,1.506,13.116,0,0,0,0,0
K06293.01,CANDIDATE,5.88836941,1.05,119.9,1.21,6243.0,4.39,1.084,14.199,0,0,0,0,0
K06294.01,FALSE POSITIVE,11.961308501,4.6414,310680.0,51.58,5564.0,4.587,0.785,15.308,0,0,0,0,0
K06295.01,FALSE POSITIVE,204.280255,37.2,10579.0,8.99,4907.0,4.582,0.727,15.615,0,0,0,0,0
K06420.01,FALSE POSITIVE,0.572079631,2.27811,127790.0,29.45,5233.0,4.625,0.639,14.235,0,0,0,0,0
K06421.01,FALSE POSITIVE,0.822314545,3.3374,32.7,0.54,5709.0,4.409,0.938,13.23,0,0,0,0,0
K06422.01,FALSE POSITIVE,31.005392846,3.073,560310.0,141.82,5023.0,3.9,1.784,14.991,0,0,0,0,0
K06423.01,FALSE POSITIVE,2.189097,5.768,3001.0,13.92,3624.0,4.848,0.406,15.999,0,0,0,0,0
K06424.01,FALSE POSITIVE,17.51191534,5.678,728.8,52.64,4029.0,1.786,20.888,9.242,0,0,0,0,0
K06425.01,CANDIDATE,521.10826,18.36,244.7,1.5,5942.0,4.432,0.947,14.163,0,0,0,0,0
K06426.01,FALSE POSITIVE,41.3701638,29.254,6907.1,59.95,4764.0,2.777,6.883,12.799,0,0,0,0,0
K06427.01,FALSE POSITIVE,1.306220168,5.14519,481370.0,83.16,6600.0,4.238,1.124,13.242,0,0,0,0,0
K06428.01,FALSE POSITIVE,631.632,16.13,295.1,1.56,5689.0,4.493,0.894,14.358,0,0,0,0,0
K06543.01,FALSE POSITIVE,0.756511623,2.81832,41596.0,77.4,6343.0,4.199,1.417,13.448,0,0,0,0,0
K06544.01,FALSE POSITIVE,10.845286549,4.3876,7473.8,319.52,5096.0,3.094,7.023,12.923,0,0,0,0,0
K06545.01,FALSE POSITIVE,32.45541269,7.3736,136390.0,23.48,4869.0,4.71,0.543,15.208,0,0,0,0,0
K06546.01,CANDIDATE,3.39401963,2.984,98.4,1.03,6181.0,4.431,1.029,15.42,0,0,0,0,0
K06547.01,FALSE POSITIVE,5.917085496,23.7545,563290.0,75.86,5661.0,4.383,0.987,14.352,0,0,0,0,0
K06548.01,FALSE POSITIVE,0.958871144,2.74361,232350.0,45.91,5530.0,4.425,0.892,14.164,0,0,0,0,0
K06549.01,FALSE POSITIVE,0.5402463,13.93,1148.0,6.2,7296.0,4.249,1.498,13.681,0,0,0,0,0
K06550.01,FALSE POSITIVE,1.288046428,3.637,32.3,2.18,5216.0,3.287,3.871,12.479,0,0,0,0,0
K06678.01,FALSE POSITIVE,4.200206781,5.21948,82364.0,105.07,6873.0,4.051,1.923,12.843,0,0,0,0,0
K06679.01,FALSE POSITIVE,6.091954982,3.60482,36700.0,26.96,6063.0,4.424,0.913,14.847,0,0,0,0,0
K06680.01,CANDIDATE,5.52507406,2.565,61.5,0.8,5600.0,4.378,1.037,13.692,0,0,0,0,0
K06681.01,FALSE POSITIVE,485.52409,11.04,4147.0,6149.09,5227.0,4.584,0.8,14.425,0,0,0,0,0
K06682.01,FALSE POSITIVE,0.76647343,2.46345,199900.0,42.33,5297.0,4.594,0.722,15.572,0,0,0,0,0
K06683.01,FALSE POSITIVE,5.2439783,10.1,93.5,1.03,6029.0,4.481,0.956,14.967,0,0,0,0,0
K06684.01,FALSE POSITIVE,5.2436639,10.53,93.5,0.88,6212.0,4.537,0.862,15.789,0,0,0,0,0
K06685.01,FALSE POSITIVE,5.2438269,8.235,128.6,0.76,4634.0,4.597,0.689,15.914,0,0,0,0,0
K06812.01,FALSE POSITIVE,0.56678702,3.074,7.5,0.27,6045.0,4.375,0.999,11.786,0,0,0,0,0
K06813.01,FALSE POSITIVE,2.19642864,4.933,99.5,0.79,5376.0,4.576,0.806,15.811,0,0,0,0,0
K06814.01,FALSE POSITIVE,2.19635512,9.65516,266550.0,82.04,6438.0,4.182,1.273,13.685,0,0,0,0,0
K06815.01,FALSE POSITIVE,26.718417546,8.14155,72976.0,66.69,5957.0,4.168,1.286,13.144,0,0,0,0,0
K06816.01,FALSE POSITIVE,0.615787196,3.067,110.6,3.5,6315.0,3.603,3.075,13.921,0,0,0,0,0
K06817.01,FALSE POSITIVE,548.08441,17.66,560.0,2.35,5780.0,4.438,1.0,9.233,0,0,0,0,0
K06818.01,FALSE POSITIVE,2.213964145,6.7598,123360.0,57.06,6256.0,4.037,1.514,11.267,0,0,0,0,0
K06819.01,CANDIDATE,3.226232203,0.4022,36.3,1.01,6534.0,4.203,1.437,11.429,0,0,0,0,0
K06942.01,FALSE POSITIVE,1.025534511,3.52048,110950.0,43.68,6267.0,4.487,0.919,14.541,0,0,0,0,0
K06943.01,FALSE POSITIVE,7.64941291,6.56935,236250.0,53.4,6387.0,4.398,1.076,13.398,0,0,0,0,0
K06944.01,FALSE POSITIVE,13.174807933,3.37392,71071.0,51.06,6067.0,4.433,0.997,14.098,0,0,0,0,0
K06945.01,FALSE POSITIVE,0.655094658,6.159,372.0,26.41,6063.0,4.476,1.012,15.543,0,0,0,0,0
K06946.01,FALSE POSITIVE,3.33287187,7.13,70.8,1.08,5780.0,4.438,1.0,12.614,1,1,1,1,1
K06947.01,FALSE POSITIVE,0.692239369,2.91121,62962.0,67.05,6163.0,4.137,1.358,12.958,0,0,0,0,0
K06948.01,FALSE POSITIVE,17.030857558,4.24308,77832.0,73.8,5575.0,4.066,1.423,14.461,0,0,0,0,0
K06949.01,CANDIDATE,2.352446342,1.6802,32.5,1.24,6749.0,3.941,2.003,12.047,0,0,0,0,0
K07077.01,FALSE POSITIVE,43.797829003,7.70289,415020.0,93.43,6860.0,4.326,1.292,13.478,0,0,0,0,0
K07078.01,FALSE POSITIVE,4.254417651,6.55436,294550.0,133.79,6292.0,4.256,1.235,13.438,0,0,0,0,0
K07079.01,FALSE POSITIVE,18.778162159,8.1018,488410.0,127.57,6794.0,4.102,1.71,13.944,0,0,0,0,0
K07080.01,FALSE POSITIVE,1.25451792,2.64,70.8,1.08,5780.0,4.438,1.0,12.525,1,1,1,1,1
K07081.01,FALSE POSITIVE,1.575710265,6.83787,173950.0,246.75,5017.0,3.35,4.293,12.392,0,0,0,0,0
K07082.01,FALSE POSITIVE,2.534740757,4.85013,364350.0,52.52,5810.0,4.56,0.781,13.798,0,0,0,0,0
K07083.01,FALSE POSITIVE,37.59406667,8.9943,28618.0,43.08,5941.0,4.426,0.917,15.632,0,0,0,0,0
K07084.01,FALSE POSITIVE,3.6972959,21.335,19.7,1.07,6313.0,4.12,1.594,11.956,0,0,0,0,0
K07085.01,FALSE POSITIVE,6.855624762,3.02199,70873.0,33.93,6109.0,4.476,0.931,14.767,0,0,0,0,0
K07210.01,FALSE POSITIVE,80.7060641,6.8899,11852.0,15.47,6053.0,4.494,0.949,15.395,0,0,0,0,0
K07210.02,FALSE POSITIVE,2.17814513,2.321,136.0,1.22,6053.0,4.494,0.949,15.395,0,0,0,0,0
K07211.01,FALSE POSITIVE,1.089077111,3.8834,304070.0,77.59,6126.0,4.285,1.176,9.177,0,0,0,0,0
K07212.01,FALSE POSITIVE,1.089057762,1.637,37.4,0.44,5096.0,4.582,0.737,14.122,0,0,0,0,0
K07213.01,FALSE POSITIVE,0.379412331,1.561,594.0,1.59,4331.0,4.62,0.666,14.785,0,0,0,0,0
K07214.01,FALSE POSITIVE,0.585940879,4.6979,1943.6,26.57,5459.0,4.583,0.797,15.912,0,0,0,0,0
K07215.01,CANDIDATE,3.90735046,2.896,109.3,0.83,5497.0,4.577,0.809,15.283,0,0,0,0,0
K07216.01,FALSE POSITIVE,0.646523404,3.917,25.2,0.85,7257.0,4.185,1.631,12.884,0,0,0,0,0
K07343.01,FALSE POSITIVE,0.626431697,2.0171,37224.0,34.05,5134.0,4.56,0.721,15.594,0,0,0,0,0
K07344.01,FALSE POSITIVE,2.696354974,5.39585,245990.0,80.71,6472.0,4.08,1.579,11.009,0,0,0,0,0
K07345.01,CANDIDATE,377.501257,11.98,541.4,2.16,5751.0,4.508,0.94,15.044,0,0,0,0,0
K07346.01,FALSE POSITIVE,14.762889172,6.52705,79330.0,53.72,5691.0,4.354,1.031,15.095,0,0,0,0,0
K07347.01,FALSE POSITIVE,4.5638537,13.05,71.9,2.97,5446.0,3.793,2.39,13.984,0,0,0,0,0
K07348.01,FALSE POSITIVE,1.463775066,0.953,45.1,1.2,6781.0,4.125,1.651,13.169,0,0,0,0,0
K07349.01,FALSE POSITIVE,8.098754149,5.62354,56616.0,123.02,6328.0,4.16,1.45,11.587,0,0,0,0,0
K07350.01,FALSE POSITIVE,0.587938916,1.40211,7339.5,29.98,5237.0,4.543,0.74,12.735,0,0,0,0,0
K07895.01,FALSE POSITIVE,246.87131,10.69,433.6,2.02,6168.0,4.488,0.96,15.884,0,0,0,0,0
K07474.01,FALSE POSITIVE,0.71957289,1.79,70.8,1.08,5780.0,4.438,1.0,12.902,1,1,1,1,1
K07475.01,FALSE POSITIVE,1.559090282,4.95211,226980.0,129.87,7279.0,3.856,2.624,13.575,0,0,0,0,0
K07476.01,FALSE POSITIVE,1.81993557,2.43,109.1,0.66,4205.0,4.668,0.578,15.435,0,0,0,0,0
K07477.01,FALSE POSITIVE,0.612888148,2.822,43.1,0.93,6720.0,4.276,1.368,13.725,0,0,0,0,0
K07478.01,FALSE POSITIVE,15.541358818,2.44433,10308.0,149.19,5092.0,3.42,3.54,12.658,0,0,0,0,0
K07479.01,CANDIDATE,7.1969168,4.525,47.1,1.1,5530.0,4.045,1.575,13.44,0,0,0,0,0
K07480.01,FALSE POSITIVE,12.8177012,3.465,75.6,1.21,6290.0,4.151,1.385,13.505,0,0,0,0,0
K07481.01,FALSE POSITIVE,2.274628199,4.52648,103970.0,104.26,6389.0,3.914,1.947,11.152,0,0,0,0,0
K07896.01,FALSE POSITIVE,85.338393,8.5,633.0,11.4,4850.0,3.134,4.696,12.881,0,0,0,0,0
K06296.01,FALSE POSITIVE,5.499941793,11.3096,47751.0,59.94,7079.0,3.827,2.634,13.37,0,0,0,0,0
K06297.01,FALSE POSITIVE,2.629870555,6.606,101310.0,34.05,5566.0,4.382,0.967,14.043,0,0,0,0,0
K06298.01,FALSE POSITIVE,1.97362159,3.29,70.8,1.08,5780.0,4.438,1.0,13.954,1,1,1,1,1
K06299.01,CANDIDATE,0.947554749,1.097,65.4,0.67,5508.0,4.569,0.84,13.853,0,0,0,0,0
K06300.01,FALSE POSITIVE,6.62761199,6.15281,227140.0,82.03,6316.0,4.231,1.333,13.558,0,0,0,0,0
K06301.01,CANDIDATE,50.271927,6.073,574.5,2.94,6520.0,4.375,1.215,15.923,0,0,0,0,0
